,x,y,labels,docs
775,1.9149712,1.0913248,41,Is there anything better than a night in?
776,1.971103,1.6184973,48,Me not making plans tonight after the busiest August ever
777,2.44505,1.22232,54,Wish our school uniform looked like this
778,3.6090255,3.493307,5,"Candy coloured Nikes, always Nike Waffle One on ASOS"
779,2.0151978,0.8380878,26,On Wednesday's we match our shoes to our manis
780,2.7634826,1.2048622,-1,But imagine if you didn't pack all dress options... girlyzar
781,2.1957211,1.5099905,48,Back at your desk after a bank holiday weekend like:
782,1.6451621,1.0460271,56,When you can't decide on one
783,2.1356916,1.6258248,48,How I feel about a weekend with no Sunday scaries
784,1.9923805,0.5639983,38,Baby blue nails are *always* a good idea
785,2.868872,2.6913955,5,A mani fit for the weekend .nails
786,1.7522275,1.0413262,48,When it's Friday AND a Bank Holiday weekend
787,1.3511037,1.46322,41,When your friend cancels on you last minute
788,1.9168209,1.1184675,48,And every other day of the week
789,0.5434769,0.98821235,41,Do we actually believe a heatwave is coming though
790,3.630614,3.5386915,5,Mani appointment inspo nails on ASOS
791,2.558995,0.108523995,38,Happy birthday to this absolute *queen*
792,1.6193838,1.2178437,22,"If this isn't our Saturday, we don't want it."
793,2.950934,2.7110176,5,Bringing some weekend nail inspo to your timeline .nailedit [she/her]
794,3.5809557,3.4721797,5,This ain't our first rodeo ivy park rodeo just launched on ASOS...
795,2.9382477,2.0655315,31,Who else is shopping for red dresses rn :
796,1.8714517,1.8539144,48,Raise your hand if you've had to start hiding online shopping parcels
797,3.5782404,3.5134766,5,Fresh set inspo nails on ASOS
798,3.6346707,3.4335322,5,Well never get tired of this NB colourway .hamelijnck wears New Balance /70 [2044158] exclusive to ASOS
799,1.9199873,1.8179412,48,How I feel when I place an online order
800,1.7443995,-2.431505,26,How can we not shout out our babes on national thrift shop day?
801,2.4915395,1.3671798,-1,Who else is hitting these poses on the daily
802,3.5552664,3.5098815,5,Who's asking for this reverse french mani at your next salon appointment? nails on ASOS
803,2.3621724,0.8356444,-1,Why save the best for special occasions?
804,3.3552237,2.801977,31,Who loves that box fresh feeling? Reebok Club C Double Geo [1955338]
805,1.3454528,1.0971638,56,It's a no judgement zone around here
806,3.5531788,3.4532971,5,Some nail inspo for your weekend mani nails on ASOS
807,2.03202,1.2558317,-1,Just because we haven't shared this angel face in a while
808,1.4585003,1.9225266,43,"When you slip, fall and checkout your Saved Items"
809,1.7694738,0.60010713,-1,Bubbles are always a good idea
810,2.5154936,-0.7630124,-1,This is a Jennifer Aniston + David Schwimmer appreciation tweet
811,2.4382186,-0.83543015,-1,THE ONE WHERE JENNIFER ANISTON AND DAVID SCHWIMMER MAY ACTUALLY BE DATING
812,3.594476,3.454283,5,A daily vibe Nike Blazer Platform on ASOS
813,0.59101915,0.29828292,41,"Festival 'fits we can't get enough of klarahellqvist, jasmindesilind, leighwoodzx"
814,3.5873682,3.4505794,5,Monday gym session: Y or N? 'Adidas Training mint' on ASOS
815,3.603845,3.5010154,5,Poolside blue nails? Yes pls 'nails' on ASOS
816,3.6397684,3.4246845,5,How do we feel about pink liner? 'Charlotte Tilbury' on ASOS
817,1.1340219,1.2315323,54,Trying to find something to watch now the Olympics are over
818,3.5538085,3.32111,5,"If it's got a chunky sole, we're interested adidas Originals Forum Bold [1979105]"
819,2.1315963,-1.7924733,24,Let's celebrate international cat day with a big photo share of cuteness
820,2.765689,-0.36020032,-1,The cut-out mani is our new go-to
821,1.2730746,1.3665389,40,The life hack you didn't know you needed
822,1.6523643,0.8917592,55,When you realise there's only months until
823,1.702485,1.1322982,56,When one colour just isn't enough
824,2.1288295,0.9091062,43,Anyone else just obsessed with these two?!
825,1.7355572,0.817081,48,Thursday is really just Friday eve
826,3.5847688,3.4859412,5,Ombr tips? Yes pls 'nails' on ASOS
827,1.2911183,0.6920874,21,"Rihanna is now a billionaire. That's it, that's the tweet"
828,3.3631442,1.6232096,-1,A fresh start to the week c/o
829,3.6059031,3.4724991,5,Tell us you just got fresh kicks without telling us you just got fresh kicks AF1 on ASOS
830,1.3341602,1.6710696,-1,That rush when you walk out from behind the curtain though...
831,3.6178117,3.4985034,5,"Pink hair, don't care Shrine Hair Dye on ASOS"
832,3.1627505,-5.190743,4,Rise to the puzzling challenge! The TETRIS x Monster Hunter Rise Grand Prix is on now until :59 (UK time) on /10. More info:
833,3.5853937,-5.207083,4,Grand Theft Auto: The Trilogy The Definitive Edition is coming to nintendo switch later this year!
834,3.7047303,-5.328091,4,"A new, more vibrant way to play your favourite Nintendo Switch games is here. Nintendo Switch OLED Model is out now!"
835,3.2939262,-4.770712,4,Animal Crossing: New Horizons Direct will air on /10 at pm (UK time)! Tune in for roughly minutes of information about the content coming to animal crossing new horizons in November.
836,3.356549,-5.432115,4,"Until /10, you can earn x My Nintendo Gold Points on select Super Smash Bros. Ultimate digital purchases! - Super Smash Bros. Ultimate - Fighters Pass - Fighters Pass Vol. - Individual Challenger Packs, including Piranha Plant Buy here:"
837,2.8797257,-5.131374,4,"Sora's stage is Hollow Bastion. If times running out or theres low stock, the Dive to the Heart effect will transition the background, showing familiar characters from KINGDOM HEARTS. smash bros ultimate"
838,2.5405395,-1.0494051,23,"These smash bros Collection ami ibo, including mine craft's Steve and Alex, will be released in spring !"
839,3.3841548,-5.4222007,4,The kingdom hearts games are coming to nintendo switch as cloud versions! - KINGDOM HEARTS - HD + ReMIX - Cloud Version - KINGDOM HEARTS HD Final Chapter Prologue Cloud Version - KINGDOM HEARTS III + Re Mind Cloud Version
840,2.9953008,-5.164078,4,Dreams can come true Sora from kingdom hearts joins smash bros ultimate on /10!
841,3.0782552,-5.1426973,4,minutes to go until the last ever smash bros ultimate presentation and the reveal of the final fighter! Tune in:
842,2.8381577,-5.1840267,4,"Prepare for Metroid Dread with Metroid amiibo from the Super Smash Bros. collection. Using Samus once a day will replenish life energy, while Dark Samus and Ridley will replenish your missile ammo! Available now on My Nintendo Store! :"
843,3.1831667,-5.3075876,4,What are your favourite memories of the Metroid series? Let us know using metroid memories for a chance to win some Metroid Dread goodies! All info:
844,3.0952044,-5.1764846,4,"Tomorrow at :00 (UK time), smash bros ultimate director Masahiro Sakurai will reveal the game's final fighter. The fighter's release date and final Mii Fighter costumes will also be revealed! Watch here:"
845,3.5345852,-5.358115,4,"Triangle Strategy comes to Nintendo Switch on th March . The Tacticians Limited Edition, including the game and several collectible items, will be released on the same day. Pre-order now on My Nintendo Store:"
846,3.5654411,-5.6245894,4,Are you ready to find Princess Peach? Open the LEGO Super Mario ? Block and here we go! Order yours on My Nintendo Store and receive a free Super Mushroom Surprise Expansion Set! :
847,2.2843153,-4.1963673,4,"Introducing C-Side, a three-piece band straight outta the Splatlands. Despite having no formal music education and growing up without privilege, they got where they are today through innate talent and ambition. splatoon3"
848,3.757261,-5.5416408,4,Nintendo Switch OLED Model is available again for pre-order on My Nintendo Store! :
849,2.5056658,-4.6524224,4,The Killer Wail is another modified version of a special weapon used in Inkopolis. The six floating megaphones move autonomously and attack with lasers that chase down enemies. The Splatlands' high-tech sector seems to be undergoing rapid development.
850,2.6448984,-4.693667,4,"The Trizooka is a modified version of the special weapon once used in Inkopolis. Its powerful shot fires three blasts at once, and can be fired three times in total each use!"
851,2.3725474,-4.5183005,4,"Scorch Gorge's towering rock formations are thought to have been undersea hydrothermal vents, now appearing on land due to changes in the planet's surface. This majestic landscape is a popular Splatlands tourist attraction."
852,2.5307117,-4.71744,4,"This special weapon transforms you into the stealthy warrior Zipcaster. Super stretchy and sticky tentacles let you zip around in all directions! After use, you return to the place where you transformed to keep your identity hidden. A warrior's path is a lonely one."
853,2.487416,-4.6871257,4,"The Big Bubbler is a modified version of the special weapon once used in Inkopolis. Fixing it in place has greatly boosted its output. For the Splatlands Inklings, bigger is definitely better. Protect your allies with this bubbly barrier covering a big area."
854,2.4402466,-3.9919565,4,The Museum d'Alfonsino is situated in Inkopolis. A sophisticated transport network makes it possible to join Turf Wars there. This expansive museum houses countless works of contemporary art.
855,1.7740856,0.76289785,55,One month to go until party time!
856,2.486789,-4.6861024,4,"The Crab Tank is a crab-shaped, multi-legged tank, equipped with a powerful, rapid-fire gun and a cannon that boasts a formidable blast radius. While it's possible to scuttle about in crab form, you'll get around faster if you transform into a ball."
857,2.3787835,-4.42055,4,"Eeltail Alley is an old neighbourhood in the centre of Splatsville and has become a hangout spot for the town's youth. A footbridge extends over this three dimensional stage, making for some exhilarating Turf Wars!"
858,3.813341,-5.0436406,4,Time to decide! What are you most excited about from the latest nintendo direct?
859,3.7818036,-5.5482802,4,Register your interest now on My Nintendo Store:
860,3.7135131,-5.23189,4,"What sort of detective will you become? Find out in the critically-acclaimed Disco Elysium The Final Cut, coming to nintendo switch on /10. Pre-order now:"
861,3.7489874,-5.5334826,4,Register your interest now on My Nintendo Store:
862,3.4382226,-5.2079606,4,animal crossing Series amiibo cards are coming soon. Details on this card series will be announced at a later time.
863,2.5650873,0.7629976,10,Are you excited for Kirby's next adventure?
864,2.3835323,-4.5849824,4,"Craig Cuttlefish gained celebrity as the Squidbeak Splatoon's heroic captain, but has since retired from active duty. Not one to rest on his tentacles, his keen sense of duty compels him to patrol the squid world. There's life in the old squid yet!"
865,2.373914,-4.624266,4,"Here are the New Squidbeak Splatoon, who are secretly fighting the Octarians. From left to right: Agent , Captain, Agent . Their true identities are shrouded in mystery, but they will support the new Agent along the way."
866,2.4315467,-4.778049,4,"Smallfry help out by attacking Octarians with their fearsome bite, activating contraptions and more. What they lack in size is more than made up for in bravery and dependability!"
867,4.3685184,-0.624024,4,"If an Inkling comes into contact with the Fuzzy Ooze, it sprouts hair all over its body and loses control of itself, becoming a hopelessly flailing shadow of its former self. Proceed with caution!"
868,2.4080155,-4.526201,4,"Alterna is home to a mysterious substance known as ""Fuzzy Ooze"". It pulsates as if it's some kind of lifeform, but doesn't seem to be one. It's partially covered with brown hair. Perhaps it's somehow connected to that fuzzy Octarian..."
869,2.3878653,-4.4749026,4,"Here's where the story takes place. It certainly stands out from your typical Splatlands scenery. It's not yet clear where and why it was constructed, but its location has been identified as ""Alterna""."
870,2.4277792,-4.7221556,4,"Here's a soldier of the evil Octarian army, who are plotting to invade the squid world. This one seems a little...unusual. Suffering squids, its body is covered in hair! Now why would a marine lifeform sprout such a mane?"
871,2.4612303,-4.724461,4,"Perfectly adapted to the harsh environments of the Splatlands, Agent 's Hero Suit boasts squid-like stretchiness for all your heroic needs. Your Smallfry buddy even fits into the backpack! The trailer shows two different styles, which may have situational uses..."
872,2.4095745,-4.6520147,4,"Our hero is a Splatsville youth who earns a living salvaging scrap with their Smallfry buddy while enjoying the thrill of Turf Wars. After a chance encounter with the New Squidbeak Splatoon, who are fighting the Octarians, they are appointed ""Agent ""."
873,2.5109248,-4.558572,4,"The theme of splatoon3's story mode is ""Return of the Mammalians"". What could this mean in a world where mammals have vanished from the planet's surface (save for two cats)? Where did the Inklings come from and what's in store for them next?"
874,3.7943807,-5.225798,4,Need to catch up on the news and updates from last night's nintendo direct? Watch it here:
875,3.4440088,-5.2456865,4,"A special physical edition of triangle strategy, including the game and several collectible items, will be released on the same day."
876,3.6125066,-5.420458,4,These Nintendo and SEGA Mega Drive wireless controllers will be available for all nintendo switch online members to order soon. Follow for updates on when they'll become available.
877,3.4928112,-5.2659492,4,These SEGA Mega Drive games will be available when nintendo switch online + Expansion Pack launches in late October.
878,3.5297887,-5.3773694,4,These classic Nintendo games will be available when nintendo switch online + Expansion Pack launches in late October. Certain titles like Mario Kart will support online multiplayer too!
879,3.1825306,-5.2494884,4,"Ta-da! Mario will jump into the world of motion pictures holiday ! Check out some of the key cast members wholl be voicing Mario and his friends in the movie, including , , and more."
880,3.6404314,-5.193358,4,"Play a growing library of Nintendo and SEGA Mega Drive games anytime, anywhere with nintendo switch online + Expansion Pack, a new membership launching in late October."
881,3.4838064,-5.0595636,4,Master both parkour and tactical combat to survive in this brutal open-world action RPG. Choose sides and decide the fate of the City when Dying Light Stay Human - Cloud Version comes to nintendo switch on /02/2022.
882,3.129401,-5.2191,4,"On /10, Masahiro Sakurai will reveal the final fighter for smash bros ultimate in a special video presentation. This will be the last Super Smash Bros. Ultimate presentation the final battle!"
883,3.6568553,-5.095131,4,Ready...set...Chocobo! Get set for a fantasy-fuelled racing experience when Chocobo GP races exclusively onto nintendo switch next year.
884,3.774188,-5.221654,4,Staying up late to watch nintendo direct? The presentation starts in just mins! Watch it here:
885,3.541984,-5.5205956,4,Metroid Dread is almost here! Pre-order on My Nintendo Store and you'll be entered into a prize draw to win of Metroid Dread accessory bundles! Already pre-ordered? You're already in the draw! :
886,3.7260957,-5.553576,4,"Adventure through three time-honoured games with Game &amp; Watch: The Legend of Zelda, arriving th November! Pre-order now on My Nintendo Store and receive a free microfibre cloth. :"
887,3.6694777,-5.145994,4,Tune in /09 at pm (UK time) for a nintendo direct livestream featuring roughly minutes of information focussed mainly on nintendo switch games launching this winter.
888,3.646791,-5.14134,4,Save up to  on some of the biggest nintendo switch titles when our Blockbuster Sale starts this Thursday at pm (UK time)!
889,3.5087886,-5.454659,4,Mario Party Superstars launches on Nintendo Switch on October th. Pre-order now on My Nintendo Store and receive a free Coaster Set and Birdo keyring! Already pre-ordered? You don't need to do anything - your order will automatically be upgraded. :
890,3.5310204,-5.519265,4,Want a chance to win a prize pack that will make any lego super mario fan smile? Dont miss out! Redeem or more My Nintendo Platinum Points to enter by /09. Heres how:
891,3.1784768,-5.2137046,4,Get your fix of fast and frantic face-offs in the TETRIS x WarioWare: Get It Together! Grand Prix now on until :59 (UK time) on /09! More info:
892,3.6415133,-5.339711,4,"The latest nintendo switch update is now available, including the ability to pair Bluetooth devices for audio output. For more information, including restrictions on some features while using Bluetooth Audio, please visit the support page:"
893,2.5921388,-5.087611,4,"The Chozo and Samus are forever connected; they raised her from a young age and gave her powerful Chozo technology, turning her into the galaxys greatest bounty hunter. metroid dread"
894,3.6975725,-5.482487,4,"Carry up to eight Nintendo Switch game cards with you at once with this Nintendo Switch Card Case, now available as a My Nintendo reward. Get yours here:"
895,3.6930327,-5.5676928,4,Pokmon Legends: Arceus comes to Nintendo Switch on th January. Pre-order now on My Nintendo Store and receive a free SteelBook and Arceus figurine! Already pre-ordered? You don't need to do anything - your order will automatically be upgraded. :
896,3.7054696,-4.9785123,4,"Small, cute and sporting a built-in handle the Nintendo GameCube debuted in Japan years ago today alongside the spooky yet comical adventure, Luigis Mansion! What are some of your favourite memories with both?"
897,3.713732,-5.550557,4,Nintendo Switch OLED Model features a vibrant -inch OLED screen with vivid colours and arrives on th October! Pre-order yours today with My Nintendo Store to get free delivery and only pay once it's dispatched! Explore the range now:
898,3.8268452,-5.453629,4,Celebrate the th Anniversary of Pokmon with these special edition pokemon 25 silver soft toys. Pre-order now on My Nintendo Store! :
899,3.6981936,-4.794714,7,Learn to make games with fun and interactive lessons in the physical version of Game Builder Garage out now!
900,2.0148797,1.0426906,-1,Who is this? Right answers only
901,3.6933346,-5.618796,4,These special edition pokemon 25 silver figures are available now on My Nintendo Store! :
902,3.751541,-5.31716,4,"Suit up, Nintendo Switch Online members! You can try out Daemon X Machina for free next week. Download now so you're ready for action when the Game Trial starts th September:"
903,3.7681067,-5.5360293,4,"Add some Hylian flair to your phone with this The Legend of Zelda smartphone ring, available now as a My Nintendo reward! Get yours here:"
904,2.6198173,-5.136382,4,"Samus Speed Booster ability returns in Metroid Dread, allowing her to build up a head of steam and smash through walls. She can also use it to charge the Shinespark and hurtle in one direction at tremendous speed."
905,2.584735,-5.1173177,4,"Additional Arm Cannon upgrades available to Samus in Metroid Dread include Ice Missiles that freeze enemies in their tracks, and Storm Missiles which can lock onto five different targets at once (or one enemy five times!)."
906,3.686322,-5.6172237,4,"Calling all trainers! Premium Pokball replicas are now available on My Nintendo Store. The original Pokball is available now, and you can also pre-order the Great Ball and newly announced Ultra Ball! :"
907,2.5665834,-5.0691204,4,"As well as the Phantom Cloak, Samus can find other abilities powered by Aeion. Use Flash Shift to make exploring and evasion easier, and Pulse Radar to detect breakable walls in the surrounding area. metroid dread"
908,2.6672626,-5.0649557,4,"Galactic Federation archives indicate the existence of Chozo warriors, a fierce cast of the species. Perhaps the E.M.M.I. arent the only threat waiting for Samus in Metroid Dread"
909,2.6150558,-5.023369,4,"As Samus reaches the depths of planet ZDR, a mysterious figure attacks. It looks like a Chozo, but the rarely-seen race are supposedly peacefulso why are they after Samus? metroid dread"
910,3.589136,-5.44392,4,"Celebrate the launch of nmh3 with this No More Heroes poster set, featuring designs from across the series. Get yours here for Platinum Points (plus shipping):"
911,3.8163664,-5.370436,4,"What: Pokmon TV Where: Nintendo Switch When: Available now! Watch your favourite episodes of pokemon the series, new videos for junior Trainers and more today:"
912,2.0127535,-1.6667086,24,Happy international dog day to this long boy Inugami and all the other good dogs out there! smt5
913,2.5510297,-5.0601206,4,Samus can deflect enemy attacks with a Melee Counter and answer with one of her own. You can even use it while moving or jumping. metroid dread
914,2.5702798,-5.0966563,4,The Power Suit Samus wears was made specifically for her. It can also be upgraded to let her safely explore otherwise hazardous environments. metroid dread
915,3.5242763,-5.366615,4,My Nintendo is teaming up with LEGO VIP for double-fun lego super mario rewards! Learn more:
916,2.6930335,-2.9856815,16,"Mac users, major twist. Watch to see how they react:"
917,2.4091918,0.8217009,-1,"We agree, why choose just one when you can have them all, right!?"
918,3.874128,-3.870961,7,Bringing more balance to the semiconductor global supply chain and ushering in a new era of innovation - breaks ground on two new leading-edge chip factories in Arizona.
919,3.9059525,-4.165984,7,Redefine productivity with the surface laptop studio built for performance with the 11thgen Intel Core H Series processor that handles your most complex tasks.
920,3.9673634,-4.2415233,7,Up your PC gaming experience and elevate your entertainment with the boundary-breaking Surface Laptop powered by Intel. surface laptop studio
921,3.9325106,-4.204326,7,"Introducing the surface pro8 built on the intel evo platform. The power of a laptop with the flexibility of a tablet, like pen and paper, but better. microsoft event"
922,3.4454489,1.755123,31,The timeless allure of the bunny suit. geek at heart dress as your type
923,2.4943073,-0.1295735,43,Both? Both are good. Happy day of the programmer
924,3.8251004,-3.9567068,7,The demand for auto silicon is rising. Intel is rising to the call with plans to ramp chip production and help modernize auto designs to leverage leading edge silicon. iaa21
925,3.4565296,-3.7782252,7,". Drive is a versatile self-driving system that can be used in a wide range of vehicles, including Lohr Groups i-Cristal electric shuttle that ATS will integrate into its transportation services. iaa21"
926,3.8004074,-3.8957906,7,Scaling AVs will require strong driving standards. Intel is working with the auto industry to outline policies to safely pave the way forward. iaa21
927,3.4214177,-3.6894433,7,Soon you could hail a car with no driver. and will operate driverless robotaxis in Munich with early rider testing beginning in . iaa21 mobility
928,4.201877,-2.319813,42,An honor to have Chancellor Angela Merkel visit the booth with our CEO . iaa21
929,3.4177337,-3.7160203,7,Meet the new self-driving robotaxi from Intels . Get a peek at what passengers in Tel Aviv and Munich will experience via MoovitAV Services as early as . iaa21
930,3.317093,1.538184,31,Choose your geek. geek at heart
931,2.6981742,0.03299553,11,Happy th birthday to the first pc How it started How its going
932,2.325897,0.58716804,22,Sounds wonderful! What PC do you use now?
933,4.003619,-4.1812544,7,"Top-performing athletes need top performing laptops. As athletes return from Tokyo, were offering them a galaxy book pro360 from designed on the intel evo platform. Keep an eye on our feed to see what they create!"
934,4.610226,-4.0443077,12,Wonderful is getting closer to the action! What were your favorite moments from the sailing competitions at tokyo 2020? xeon scalable worldwide partner
935,4.576067,-4.0342345,12,Congratulations for winning the bronze medal in Mens Meters. Thank you for the fearless kind of wonderful! tokyo 2020 team intel
936,4.486106,-3.9677234,12,"At tokyo 2020, our xeon scalable processors are enabling live, low latency streaming of the sailing competitions on-site in K, so fans can get closer to the action! worldwide partner"
937,4.628321,-4.024285,12,Which athletes are you cheering for at tokyo 2020? Tag them in the comments to show your support.
938,4.6159763,-4.053208,12,See the athletes in all their glory. true view technology brings angles and perspectives never before seen in Olympic basketball. tokyo 2020 worldwide partner
939,4.3290033,-4.042139,12,"Thank you for the fearless kind of wonderful, Uta Abe! used Intel processor-based video analysis to make the most of her practices - and the result is gold! tokyo 2020 team intel official processor partner"
940,4.549594,-3.9624133,12,"We're supporting the IOC to capture, measure, and assess data on-site at tokyo 2020 to help manage crowd control, provide real-time alerts, and improve decision making for future Games operations. official processor partner worldwide partner"
941,4.5746646,-4.0205536,12,Congratulations Uta Abe for winning the gold medal in Womens Judo kg! tokyo 2020 team intel
942,4.638302,-4.0642343,12,The cauldron is lit and we've lit up the skies for tokyo 2020 opening ceremony. official drone partner
943,2.846503,-3.2070234,7,"The show might be over, but is all revved up and ready to go. Thanks for tuning into our big announcement, we look forward to hitting the streets of NYC: mobile ye nyc"
944,3.00155,-3.3890567,7,Cant wait to see how and will accelerate the autonomous future in NYC! Find out more here: mobile ye nyc
945,3.0008576,-3.4319434,7,"Ladies and Gentlemen of NYC, start your (autonomous) engines. Tune in today at :30 AM ET/8:30 AM PT to watch the press conference on the Twitter feed. mobile ye nyc"
946,3.8570075,-4.0385256,11,It's the ! Here's a few facts about one of the first chips Intel ever made. tech history
947,3.8754964,-3.9417727,-1,Today's piece of Intel history is a mystery. Can you guess what chip this is? Heres a hint: it was created July . Reply below! tech history
948,2.7805462,-3.2320895,7,We're rolling out something exciting in NYC. Get ready for July th. mobile ye nyc
949,2.5213437,-1.0583785,-1,We've got a license to geek and we're not afraid to use it. Flash your cred in the comments below.
950,2.4678366,0.58361673,22,Geeks have the best specs. Which part are you tapping into today?
951,3.8985538,-4.240021,7,"Go anywhere with intel evo. Equipped with Intel Wi-Fi E and long lasting battery, the galaxy book pro360 was made to go like you do."
952,4.0131664,-4.141775,7,A match for the ages. + intel evo delivers an elevated PC experience. microsoft event
953,3.8937478,-4.1993713,7,Does your laptop move like you? intel evo laptops do. Long lasting battery life on a sleek -in-1 design the galaxy book pro360 was made to make moves.
954,3.5681899,-3.2534056,19,Learn how a i can help humanitystarting right now. Lama Nachman of the Intel Human &amp; AI Research Systems Lab is ready to answer your questions. Follow behind the brains to enjoy the thread
955,3.6383297,-3.2678301,19,The relationship between a i and humans raises many questions. And Lama Nachman will be here on June to offer some answers. Submit your Qs in the replies. behind the brains
956,3.6747448,-3.3252556,19,How will humans and a i work together? Lama Nachman of the Intel Human &amp; AI Research Systems Lab will answer your questions on June . Submit your Qs in the replies. behind the brains
957,2.879595,-2.812305,-1,Were using a i to help save coral reefs. Pinch to zoom to find our xeon scalable badge floating among the fish. national scavenger hunt day
958,3.0366886,-3.1228132,-1,Intel-based computing accelerates medical imaging. Can you find the xeon scalable badge in this clinic? Pinch to zoom to locate it. national scavenger hunt day
959,2.876294,-2.8553307,-1,"Our microchips are pretty micro, which makes them easy to hide for national scavenger hunt day. Pinch to zoom to find the xeon scalable badge."
960,2.249177,0.917556,43,is it just us or are you blushing too?
961,1.7912476,0.26264152,15,"Thin and light with power, that's right!"
962,2.0000765,0.22264722,45,"What a wonderful first impression, we can't wait to hear your further thoughts!"
963,2.274984,0.69633865,22,We had such a great time this morning with ! What was your favorite moment?
964,2.267279,0.5635786,22,"Thanks for tuning in, Tim! Which one do you want to try first!?"
965,3.8789773,-4.253089,7,Get portability when you want it and power when you need it with the thin and light -in-1 galaxy book pro360 powered by the th Gen intel core processor.
966,1.9423797,0.24317823,15,Power &amp; productivity!? What a combination!
967,2.4123635,0.79347646,22,Which laptop are you most excited about!?
968,3.9065645,-4.105527,7,It takes two to set a new standard for computing. Proud to announce our collaboration with to create a premier computing experience for the new Galaxy Book Series designed on the intel evo platform. samsung unpacked
969,1.947699,0.2732612,45,"Can't wait to hear what you think, Sai!"
970,3.8129115,-4.257878,7,"When you have everything you need in one light device, like with the razerbook13, traveling is easy. go pc"
971,2.5782356,0.8323839,-1,"Last time we checked, gray isnt the only color. Lets name some colors available when you go pc:"
972,1.5910217,-0.41792,43,"Well, we had something to post. But we lost it. Dont let this happen to you. world backup day"
973,4.55192,-4.0012417,12,Welcome and to Team Intel! We look forward to cheering you on and working together for the Olympic Games tokyo 2020
974,3.8100362,-4.3520474,7,"With the yoga -in-1, you can work, learn, and play how ever you want. go pc"
975,3.6489859,-3.008531,19,"Its time to come together and stop asian hate. Read Intels Xiao Lu's story as he shares a powerful message for our community, and beyond. stop a api hate"
976,3.6389794,-2.947474,19,"At Intel, sitting on the sidelines is not an option. We are taking a stand to stop asian hate and combat the systemic and structural inequities impacting our employees and communities. Learn more here:"
977,2.3404374,1.2542764,-1,you are old now if you remember seeing our bunny suits on TV.
978,3.7034805,-4.2622924,7,No need to be a the double touchscreens on zenbookduo14 are hard to miss. go pc
979,2.150685,-1.662995,39,"Tonight, we celebrate the nations very best Takeaways. Check out on Twitter and Instagram for the latest action from the night#TheBTAs"
980,0.8169787,-1.937212,-1,Spice up your day with KFCs new Zinger Popcorn Bucket (Warning: its hot)
981,0.30984455,-2.0615757,25,"Psst, weve got hot news... Starbucks is now on Just Eat! So if you fancy a Frappuccino or an Iced Latte We Got It"
982,0.39720863,-1.6988797,35,The Colonels back at it! Get two crispy chicken Fillet Burgers and two regular fries all for just
983,0.54570013,0.46247578,41,"After , let's all say 'chicken wings'. , , ... love island uk just eat"
984,1.0450727,-1.7458302,-1,"Fancy trying new Vegan Sausage, Bean &amp; CheeZe Melt? Of course you do!"
985,0.56086856,0.32474944,41,All the sauce.. love island uk just eat
986,0.074651025,-2.285678,21,"Spread the word - LEON is now on Just Eat! Waffle fries, anyone? We Got It."
987,1.9937904,-1.1921465,39,"For a chance to win a pair of tickets to the Love Island Final Screening Party in London on August, simply comment who youd take with the hashtag lovebirds Competition ends . Winner's details will be shared with ITV. T&amp;Cs apply, entrants must be +."
988,0.65353966,0.5364403,41,There's nothing cheekier... love island uk just eat
989,0.5787938,-1.9950229,35,Dreaming of Dough Balls? Mad for a Margherita? Weve got you covered because you can now get Pizza Express delivered on Just Eat. We Got It Participating Stores Only. T&amp;Cs Apply.
990,0.8228643,0.48252064,41,Is there a better feeling? love island uk just eat
991,0.57929486,0.1360222,41,Fries + curry sauce are the couple were all voting for tbh love island uk just eat
992,0.98171526,-2.1333632,35,"Summer just got a whole lot sweeter! Order the new Summer Love Dozen, exclusively on Just Eat until August. Enjoy limited edition flavours like Mint Choc Chip and Raspberry Ripple - Only We Got It Subject to availability. Participating stores only."
993,2.6922548,-2.0642204,6,"In celebration of our sponsorship with , were giving you  off restaurants who are appearing at the festival! Just use the codes below when you order from and Flower Burger TASTEFLOWERBURGER TASTERUDYS Offer ends July. T&amp;Cs apply."
994,0.36797476,-2.0826492,-1,Guess the beans have been spilt... Costa Coffee is now on Just Eat We Got It.
995,0.19860497,-1.9814374,-1,"Chipotles here. Burrito for brunch or quesadilla for dinner. You name it, We Got It"
996,0.76985437,-1.5134555,2,Celebrate UEFA EURO and dig into an exclusive deal on Just Eat with Burger Kings football feast for just
997,0.6664035,-1.498564,2,"Enjoy UEFA EURO by grabbing an exclusive deal on Just Eat, pieces of KFC chicken and Hot Wings for just euro2020"
998,0.8903734,-1.3664638,2,There's still time to bag yourself tickets to UEFA EURO . Order Just Eat for your chance to win two tickets to the Euros. euro2020
999,0.817057,-1.4566818,2,Celebrate UEFA EURO and tuck into Just Eats exclusive deal with three large pizzas from Pizza Hut for just euro2020
1000,1.3374573,-1.3133388,16,"Selection headache, takeaway style Which dishes make up your dream takeaway -a-side line-up? Let us know for a chance of being featured in our next ad euro2020 just eat home advantage"
1001,1.3450357,-1.5228921,16,Your votes are in! Thank you to everyone who voted for their favourite restaurant in the British Takeaway Awards. Meet your finalists here and order now: the bt as just eat
1002,0.8918274,-1.2973448,2,"We've got pairs of UEFA tickets to London and Glasgow that you can get your hands on. Want in? It's simple, give us your best food inspired -a-side team name using just eat squad goals and two tickets could be yours. . Here's ours... The Top Kormas"
1003,0.7614004,-1.4866403,2,Hungry for the Euros? Order Just Eat for your chance to win tickets.
